"left_tag_code","left_tag_colour","left_tag_number","right_tag_code","right_tag_colour","right_tag_number","year","month","day","lek_name","age","struts_5_min","time_strut","sunrise","time_to_sunrise","dist_to_hens","breed","malaria","lice"
"WO1369",NA,"1369","B1627","blue","1627","1990",5,"15","sybille_springs","adult","3","0.244444444","0.239583333","-0.004861111","3","no","yes","yes"
"WO1369",NA,"1369","B1627","blue","1627","1990",4,"22","sybille_springs","adult","19","0.277777778","0.263888889","-0.013888889","1","no","yes","yes"
"WO1369",NA,"1369","B1627","blue","1627","1990",5,"13","sybille_springs","adult","0","0.247222222","0.239583333","-0.007638889","3","no","yes","yes"
"WO1372",NA,"1372","O1373","orange","1373","1990",4,"18","north","adult","0","0.264583333","0.265277778","0.000694444","3","no","yes","no"
"WO1372",NA,"1372","O1373","orange","1373","1990",4,"15","north","adult","20","0.284027778","0.267361111","-0.016666667","1","no","yes","no"
"WO1389",NA,"1389","W1444","white","1444","1990",5,"07","north","adult","36","0.279166667","0.245138889","-0.034027778","3","no","yes","no"
"WO1389",NA,"1389","W1444","white","1444","1990",4,"18","north","adult","0","0.302777778","0.265277778","-0.0375","3","no","yes","no"
"WO1389",NA,"1389","W1444","white","1444","1990",5,"02","north","adult","0","0.300694444","0.248611111","-0.052083333","3","no","yes","no"
"WR1716",NA,"1716","R1721","red","1721","1990",5,"08","mud_springs","adult","18","0.273611111","0.244444444","-0.029166667","1","no","no","no"
"WR1719",NA,"1719","WB1584",NA,"1584","1990",4,"24","mud_springs","adult","5","0.295138889","0.259027778","-0.036111111","3","no","NA","NA"
"WR1719",NA,"1719","WG1584",NA,"1584","1990",5,"06","mud_springs","adult","28","0.238194444","0.245833333","0.007638889","1","no",NA,NA
"WR1719",NA,"1719","WG1584",NA,"1584","1990",5,"04","mud_springs","adult","25","0.249305556","0.247222222","-0.002083333","1","no",NA,NA
"WR1719",NA,"1719","WG1584",NA,"1584","1990",5,"08","mud_springs","adult","0","0.264583333","0.244444444","-0.020138889","3","no",NA,NA
"WR1719",NA,"1719","WG1584",NA,"1584","1990",5,"06","mud_springs","adult","13","0.290277778","0.245833333","-0.044444444","3","no",NA,NA
"WR1719",NA,"1719","WG1584",NA,"1584","1990",4,"28","mud_springs","adult","2","0.259722222","0.254861111","-0.004861111","3","no",NA,NA
"WR1719",NA,"1719","WG1584",NA,"1584","1990",4,"30","mud_springs","adult","0","0.272916667","0.254166667","-0.01875","3","no",NA,NA
"WR1732",NA,"1732","Y1284","yellow","1284","1990",5,"06","sybille_springs","adult","22","0.246527778","0.245833333","-0.000694444","2","no","no","no"
"WR1732",NA,"1732","Y1284","yellow","1284","1990",5,"10","sybille_springs","adult","34","0.234027778","0.243055556","0.009027778","1","no","no","no"
"WR1732",NA,"1732","Y1284","yellow","1284","1990",4,"24","sybille_springs","adult","16","0.249305556","0.259027778","0.009722222","1","no","no","no"
"WR1732",NA,"1732","Y1284","yellow","1284","1990",5,"01","sybille_springs","adult","1","0.247222222","0.249305556","0.002083333","3","no","no","no"
"WR1732",NA,"1732","Y1284","yellow","1284","1990",5,"03","sybille_springs","adult","0","0.238194444","0.247916667","0.009722222","3","no","no","no"
"WR1732",NA,"1732","Y1284","yellow","1284","1990",4,"30","sybille_springs","adult","0","0.276388889","0.254166667","-0.022222222","0","no","no","no"
"WR1732",NA,"1732","Y1284","yellow","1284","1990",4,"16","sybille_springs","adult","31","0.258333333","0.265972222","0.007638889","1","no","no","no"
"WR1757",NA,"1757","R1760","red","1760","1990",4,"25","north","adult","14","0.277777778","0.256944444","-0.020833333","0","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",4,"27","north","adult","12","0.26875","0.254861111","-0.013888889","0","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",4,"22","north","adult","19","0.304166667","0.263888889","-0.040277778","0","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",5,"02","north","adult","26","0.26875","0.248611111","-0.020138889","2","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",4,"15","north","adult","22","0.264583333","0.267361111","0.002777778","3","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",4,"23","north","adult","25","0.261111111","0.261111111","0","2","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",4,"12","north","adult","29","0.309027778","0.270833333","-0.038194444","2","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",4,"18","north","adult","21","0.290277778","0.265277778","-0.025","3","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",5,"07","north","adult","25","0.273611111","0.245138889","-0.028472222","3","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",5,"13","north","adult","8","0.253472222","0.239583333","-0.013888889","3","no","yes","no"
"WR1757",NA,"1757","R1760","red","1760","1990",4,"10","north","adult","21","0.279166667","0.275","-0.004166667","3","no","yes","no"
"WR1762",NA,"1762","W1415","white","1415","1990",4,"30","sybille_springs","adult","0","0.261111111","0.254166667","-0.006944444","0","no","yes","no"
"WR1762",NA,"1762","W1415","white","1415","1990",5,"13","sybille_springs","adult","0","0.240277778","0.239583333","-0.000694444","3","no","yes","no"
"WR1762",NA,"1762","W1415","white","1415","1990",5,"03","sybille_springs","adult","4","0.272222222","0.247916667","-0.024305556","0","no","yes","no"
"WR1762",NA,"1762","W1415","white","1415","1990",4,"30","sybille_springs","adult","0","0.290972222","0.254166667","-0.036805556","0","no","yes","no"
"WR1762",NA,"1762","W1415","white","1415","1990",5,"08","sybille_springs","adult","0","0.238194444","0.244444444","0.00625","3","no","yes","no"
"WR1762",NA,"1762","W1415","white","1415","1990",4,"23","sybille_springs","adult","32","0.284722222","0.261111111","-0.023611111","1","no","yes","no"
"WR1762",NA,"1762","W1415","white","1415","1990",4,"24","sybille_springs","adult","20","0.277777778","0.259027778","-0.01875","3","no","yes","no"
"WR1762",NA,"1762","W1415","white","1415","1990",5,"06","sybille_springs","adult","0","0.235416667","0.245833333","0.010416667","3","no","yes","no"
"WR1763",NA,"1763","G1575","green","1575","1990",4,"30","sybille_springs","adult","0","0.263888889","0.254166667","-0.009722222","0","no",NA,NA
"WR1763",NA,"1763","G1575","green","1575","1990",4,"30","sybille_springs","adult","6","0.288194444","0.254166667","-0.034027778","0","no",NA,NA
"wy",NA,NA,"w",NA,NA,"1990",4,"22","north",NA,"18","0.311805556","0.263888889","-0.047916667","0","no",NA,NA
"wy",NA,NA,"w",NA,NA,"1990",4,"23","north",NA,"11","0.275694444","0.261111111","-0.014583333","3","no",NA,NA
"WY1228",NA,"1228","R1730","red","1730","1990",5,"06","mud_springs","adult","0","0.265972222","0.245833333","-0.020138889","3","no","yes","no"
"WY1228",NA,"1228","R1730","red","1730","1990",4,"28","mud_springs","adult","17","0.266666667","0.254861111","-0.011805556","1","no","yes","no"
"WY1228",NA,"1228","R1730","red","1730","1990",5,"06","mud_springs","adult","0","0.295138889","0.245833333","-0.049305556","3","no","yes","no"
"WY1228",NA,"1228","R1730","red","1730","1990",4,"24","mud_springs","adult","0","0.301388889","0.259027778","-0.042361111","3","yes","yes","no"
"WY1228",NA,"1228","R1730","red","1730","1990",5,"08","mud_springs","adult","0","0.261805556","0.244444444","-0.017361111","1","yes","yes","no"
"WY1228",NA,"1228","R1730","red","1730","1990",4,"28","mud_springs","adult","0","0.245138889","0.254861111","0.009722222","3","yes","yes","no"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"27","north","adult","0","0.25625","0.254861111","-0.001388889","0","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"25","north","adult","0","0.26875","0.256944444","-0.011805556","0","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"25","north","adult","8","0.29375","0.256944444","-0.036805556","0","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"11","north","adult","19","0.315277778","0.273611111","-0.041666667","1","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",5,"07","north","adult","22","0.261805556","0.245138889","-0.016666667","2","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"12","north","adult","23","0.302777778","0.270833333","-0.031944444","2","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"23","north","adult","0","0.248611111","0.261111111","0.0125","3","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"22","north","adult","6","0.29375","0.263888889","-0.029861111","3","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"10","north","adult","24","0.2875","0.275","-0.0125","3","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"18","north","adult","12","0.266666667","0.265277778","-0.001388889","3","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",5,"02","north","adult","16","0.282638889","0.248611111","-0.034027778","3","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"15","north","adult","1","0.305555556","0.267361111","-0.038194444","3","no","no","yes"
"WY1239",NA,"1239","Y1263","yellow","1263","1990",4,"14","north","adult","0","0.260416667","0.26875","0.008333333","3","no","no","yes"
"WY1279",NA,"1279","G1565","green","1565","1990",4,"22","sybille_springs","adult","4","0.2875","0.263888889","-0.023611111","2","no","no","no"
"WY1279",NA,"1279","G1565","green","1565","1990",4,"24","sybille_springs","adult","14","0.289583333","0.259027778","-0.030555556","3","no","no","no"
"Y","yellow",NA,"B235","blue","235","1990",5,"10","sybille_springs","adult","9","0.270138889","0.243055556","-0.027083333","3","no","NA","NA"
"Y1174","yellow","1174","O750","orange","750","1990",4,"29","mud_springs","adult","21","0.305555556","0.254166667","-0.051388889","1","no","NA","NA"
"Y1174","yellow","1174","O750","orange","750","1990",5,"02","mud_springs","adult","26","0.239583333","0.248611111","0.009027778","2","no","NA","NA"
"Y1174","yellow","1174","O750","orange","750","1990",4,"23","mud_springs","adult","32","0.284722222","0.261111111","-0.023611111","0","no","NA","NA"
"Y1272","yellow","1272","W1413","white","1413","1990",5,"02","north","adult","29","0.254166667","0.248611111","-0.005555556","2","yes","no","no"
"Y1272","yellow","1272","W1413","white","1413","1990",4,"18","north","adult","16","0.315972222","0.265277778","-0.050694444","3","no","no","no"
"Y1272","yellow","1272","W1413","white","1413","1990",4,"07","north","adult","0","0.296527778","0.278472222","-0.018055556","3","no","no","no"
"Y1272","yellow","1272","W1413","white","1413","1990",5,"07","north","adult","0","0.3","0.245138889","-0.054861111","3","yes","no","no"
"Y1272","yellow","1272","W1413","white","1413","1990",4,"15","north","adult","23","0.293055556","0.267361111","-0.025694444","3","no","no","no"
"b",NA,NA,NA,NA,NA,"1989",4,"30","mud_springs",NA,"2","0.2875","0.252777778","-0.034722222","0","no","no",NA
"b",NA,NA,NA,NA,NA,"1989",4,"11","mud_springs",NA,"28","0.267361111","0.276388889","0.009027778","1","no","no",NA
"b",NA,NA,NA,NA,NA,"1989",4,"14","mud_springs",NA,"32","0.278472222","0.275","-0.003472222","1","no","no",NA
"b",NA,NA,NA,NA,NA,"1989",4,"13","mud_springs",NA,"20","0.296527778","0.275","-0.021527778","1","no","no",NA
"B1654","blue","1654","B1655","blue","1655","1989",4,"05","viewpoint","adult","38","0.268055556","0.279166667","0.011111111","1","no","yes","no"
"B1654","blue","1654","B1655","blue","1655","1989",4,"10","viewpoint","adult","29","0.297222222","0.277083333","-0.020138889","1","no","yes","no"
"B1654","blue","1654","B1655","blue","1655","1989",4,"10","viewpoint","adult","26","0.284027778","0.277083333","-0.006944444","1","no","yes","no"
"B1658","blue","1658","Y1246","yellow","1246","1989",4,"13","sybille_springs","adult","11","0.299305556","0.275","-0.024305556","3","no","no","yes"
"B207","blue","207","B206","blue","206","1989",3,"19","long_lake","adult","17","0.284722222","0.259027778","-0.025694444","0","no","no",NA
"B265","blue","265","B264","blue","264","1989",4,"07","cordingly","adult","8","0.275694444","0.278472222","0.002777778","0","no","no","NA"
"B265","blue","265","B264","blue","264","1989",4,"07","cordingly","adult","31","0.288194444","0.278472222","-0.009722222","2","no","no","NA"
"B285","blue","285","B279","blue","279","1989",4,"06","north","adult","5","0.308333333","0.278472222","-0.029861111","3","no","no","NA"
"B285","blue","285","B279","blue","279","1989",4,"08","north","adult","20","0.281944444","0.277777778","-0.004166667","1","no","no","NA"
"B285","blue","285","B279","blue","279","1989",4,"20","north","adult","0","0.286805556","0.268055556","-0.01875","3","no","no","NA"
"B948","blue","948","Y1142","yellow","1142","1989",4,"17","long_lake","adult","28","0.258333333","0.270833333","0.0125","1","no","no","no"
"B948","blue","948","Y1142","yellow","1142","1989",4,"16","long_lake","adult","11","0.292361111","0.272222222","-0.020138889","1","no","no","no"
"B948","blue","948","Y1142","yellow","1142","1989",5,"02","long_lake","adult","28","0.25","0.25","0","1","no","no","no"
"B948","blue","948","Y1142","yellow","1142","1989",4,"27","long_lake","adult","0","0.259027778","0.256944444","-0.002083333","3","no","no","no"
"B948","blue","948","Y1142","yellow","1142","1989",5,"08","long_lake","adult","8","0.260416667","0.246527778","-0.013888889","3","no","no","no"
"B949","blue","949","R900","red","900","1989",5,"07","long_lake","adult","6","0.245833333","0.247222222","0.001388889","3","no","no","no"
"B949","blue","949","R900","red","900","1989",5,"04","long_lake","adult","11","0.275694444","0.249305556","-0.026388889","3","no","no","no"
"B950","blue","950","W658","white","658","1989",4,"16","long_lake","adult","6","0.274305556","0.272222222","-0.002083333","2","no","no","no"
"B950","blue","950","W658","white","658","1989",5,"02","long_lake","adult","13","0.263888889","0.25","-0.013888889","2","no","no","no"
"B950","blue","950","W658","white","658","1989",5,"04","long_lake","adult","26","0.25625","0.249305556","-0.006944444","1","no","no","no"
"B950","blue","950","W658","white","658","1989",5,"07","long_lake","adult","1","0.265277778","0.247222222","-0.018055556","3","no","no","no"
"B993","blue","993","G1051","green","1051","1989",5,"02","long_lake","adult","27","0.258333333","0.25","-0.008333333","3","no","no","NA"
"B993","blue","993","G1051","green","1051","1989",4,"27","long_lake","adult","25","0.276388889","0.256944444","-0.019444444","2","no","no","NA"
"G1029","green","1029","G1032","green","1032","1989",3,"27","mud_springs","adult","27","0.263194444","0.247916667","-0.015277778","3","no","no","NA"
"G1029","green","1029","G1032","green","1032","1989",3,"27","mud_springs","adult","3","0.276388889","0.247916667","-0.028472222","3","no","no","NA"
"G1064","green","1064","B984","blue","984","1989",5,"09","mud_springs","adult","2","0.247222222","0.246527778","-0.000694444","3","no","no","NA"
"G1064","green","1064","B984","blue","984","1989",4,"26","mud_springs","adult","1","0.253472222","0.256944444","0.003472222","0","no","no","NA"
"G1064","green","1064","B984","blue","984","1989",4,"30","mud_springs","adult","4","0.281944444","0.252777778","-0.029166667","0","no","no","NA"
"G1066","green","1066","O705","orange","705","1989",5,"08","long_lake","adult","8","0.267361111","0.246527778","-0.020833333","3","no","no","yes"
"G1066","green","1066","O705","orange","705","1989",5,"07","long_lake","adult","18","0.245833333","0.247222222","0.001388889","1","no","no","yes"
"G1066","green","1066","O705","orange","705","1989",5,"04","long_lake","adult","8","0.248611111","0.249305556","0.000694444","2","no","no","yes"
"G1066","green","1066","O705","orange","705","1989",5,"08","long_lake","adult","6","0.280555556","0.246527778","-0.034027778","1","no","no","yes"
"G1067","green","1067","W626","white","626","1989",3,"21","mud_springs","adult","4","0.299305556","0.257638889","-0.041666667","0","no","no",NA
